Customers 200 
Coordinate X		 Coordinate Y 		Demand 
2.2595123793550096  2.3502261143389003  0.8952979170233738  
-1.7065981303133695  -4.84449585519169  1.165443732327822  
1.8787669753619562  2.078950941289799  0.9291674824188667  
-0.9589694619876763  -4.15014261995848  0.25808106011088516  
-2.929960122684361  -1.052248786535932  0.32383637578579955  
-0.7266598404449089  -2.0505081788576094  2.430514468234948  
2.11791422608378  3.1430236592443723  0.07911000535072515  
4.509231960641529  4.067270177369977  1.5348904640796488  
-2.2837870206779174  -3.586953807407227  0.038819961677682424  
1.022974605704496  0.8077518157487154  2.3027718993292012  
2.573004103568312  -0.5929918881949909  0.7549161116520029  
-2.931344936675152  1.9292794554920238  1.1564498761057722  
1.9986387690707321  -1.2050780799895233  2.193752879486533  
1.8884435355416116  -4.631015827777645  2.461082537155824  
-4.2966174456831965  -2.0425163664253967  0.3880840028658164  
-4.018766257378371  -0.830235206571083  45.30230684553379  
-0.4687944840662066  -2.46505926679071  1.2632829673834483  
-1.391778021104817  3.8483104698442148  2.1499215609268685  
-1.6437086455554093  4.624031867233283  41.572145857478205  
1.0119867533892792  1.2432234727561164  1.6149091869978651  
-0.13117122516444013  1.9120591754217289  1.8508952607834246  
-3.6743668985826536  2.382307202140516  0.18872630265445833  
1.4766468370416694  0.5371592055318715  1.6975942627783565  
-0.3514390778345664  -0.591916317305575  0.2829637502475979  
-4.950740295014311  2.9638299381829274  1.2719963379297938  
4.265423887125259  -0.8994016944085814  2.069140760808657  
-3.2691212105193967  4.662781605810585  1.6998370272973942  
2.484837305838724  -1.9634202561762226  67.08472999566172  
1.5489579171494565  -4.115830955108382  0.6623885717595726  
2.0744012702868204  1.9240127244473992  0.8901502298038246  
-4.955165785462466  -2.686727552404805  2.340691528682696  
1.7685988799978505  4.151190169983543  0.7056853399379617  
-3.346975397375942  -4.102315673437863  0.8621359085509914  
1.826132814469851  1.0893038079037831  0.8811069580095829  
2.0557430495998785  -0.3649287273976949  2.1029083362204477  
-1.8867371883030226  4.1876383448419165  16.969071845276485  
4.239199743717055  2.6105660093313334  1.8248197018635472  
0.6897081389585749  1.4004307631508075  2.2626462941192975  
-4.521755273626399  4.072857355961439  1.250030011159069  
0.37367306980653847  2.9844555896169735  10.45908888352446  
4.97592020197731  -2.161959617704139  1.8021852536963765  
-0.7374358527245075  -0.7935971651485074  1.1954933032496222  
-0.6155200330673605  0.8102843088578471  1.367482719751667  
3.6859561296642536  -8.941976144436481E-4  1.4723527867676673  
-4.065556919979029  1.9083872162320983  0.05417919325010706  
0.5673721951634816  -0.8943140124701046  1.0671604674440105  
0.39824207916340093  -4.812723765863334  1.5540591029971318  
0.6714401445553877  -2.249325574305232  1.20752209974227  
4.615027725935754  3.443516239332933  1.8343771158721978  
4.712987272533917  -4.622827089566384  1.3665352226079375  
0.8031936375630124  1.0938896816993857  0.013791266866326757  
0.8046357213771262  -2.510881163250327  0.43359830538040184  
2.3871837563383433  -2.383889804952204  1.9008023203760807  
4.219461360049202  3.1377135881557177  0.39635902688292285  
3.565143706513931  -4.659265972382192  2.2982146566978945  
2.9452789710392837  -2.9089196163053854  1.4498169676646424  
2.3439798081726586  -2.1166725960256016  10.415929003369031  
-4.992883733526067  4.226210236812195  0.5735964517167844  
4.26838806472653  -1.994042346959687  2.4490223128494777  
-3.965562346834761  -3.8177387282622064  1.2434053578042314  
