Customers 100 
Coordinate X		 Coordinate Y 		Demand 
8.995049670715204  10.782214451299158  1.863699107003567  
10.874707083388909  -16.386565893853874  2.316159413308264  
0.1610180128510983  6.315625507531042  2.4877941675749993  
-13.057294580063111  15.357266480073953  1.9395519029510344  
14.873130877684225  10.959251307403079  1.2273482736619692  
15.121456684552854  -15.564464214144822  1.130007520322861  
13.281608273167564  -1.9243746498538492  1.935704110080645  
-9.246071967628794  -5.242365494137449  0.4053899692816765  
12.778482540530476  -5.792807935730536  1.1161641004753406  
-2.7869661704157807  -6.2059501654248415  0.5501391431732108  
-8.687240057975227  13.984789040935887  1.5350831891012338  
8.182863619185877  -7.953389875979298  2.461960725384758  
-9.76072257624236  -7.676271912659626  0.10147177630251997  
-6.073273234149546  -12.615532244163958  50.09973446495544  
-11.892505530283675  -8.436267977853555  0.022874374041783607  
7.948258836951403  -3.0979570480245933  1.3742516578658646  
6.796483357912464  11.208958058003695  0.37228918462056226  
0.45185221108442164  8.955194908358646  51.5205225739774  
1.4023562446346887  17.924375720060638  50.33844918699478  
-4.99135386366615  -1.9681322887226926  0.5740725696222393  
15.284383745064012  -16.555259423691318  0.4563502836665237  
-5.165664548609037  -4.886546719030367  2.191483635642763  
11.67605744333217  8.052413549254887  2.091430522069259  
-4.914951013005972  16.183135789506103  67.02068931625344  
3.267342357603784  17.280285264175966  0.3727693730771675  
7.577538085335618  -18.46255361364847  12.333672827236047  
-8.835630888946277  9.49603404380223  62.0910903059659  
14.339937281766389  8.557302513511672  0.5821932025838383  
-5.367177138820388  2.0240005485187424  0.46634596762981123  
16.399339076556856  -9.405238462299849  21.185578091853756  
-16.968735864817038  -6.539110507484406  0.031576580628792095  
-5.787566781859304  -15.368245661239985  1.4070245574939346  
11.340655015136289  -10.158411114444776  0.17351007319335227  
6.145466432692658  -19.63296754392228  0.008366116792345724  
-9.303690570607795  -7.688680087002254  2.171412446105869  
-18.590236217255427  -6.6124022895206345  2.003285309072432  
15.328552616857706  13.96039449270706  0.46990836780366196  
13.859073848180344  -4.9191553749086125  2.390143895207313  
17.318307626519925  3.477818953452797  1.9118860362881085  
13.054969673593419  1.9436866488182183  2.308206036100348  
10.573882295940834  3.2799931572709937  1.2496308967078675  
19.00657572197464  16.94489441975651  1.871235959714181  
-4.564807249476148  -0.22924069437049255  1.6939535760810402  
16.99085546092312  5.596912005803553  0.7783477855772969  
5.311679879946077  13.389045281512601  2.3860782254981636  
18.8597211786744  19.393397539196314  1.3993732361053066  
-13.239830563302997  -13.899638762380885  0.30205583033344335  
-12.759800237931156  -10.731269361596159  2.157012638111307  
14.408918206025994  -6.011613763838351  60.78110329735903  
-10.96607055520014  1.7357476372475844  2.1530353349980214  
-7.865892676947773  2.6029122931346116  0.541196323619406  
14.622207250973048  0.35794850478842477  1.1107944100918656  
1.8950236962231806  -7.279624818042043  2.2559912897458974  
-10.817132791289147  -14.787576339143689  1.8313219347439023  
-8.365816837705182  14.173240839480627  1.2206602509405637  
-7.4747864708178025  -7.000243210286431  15.214079739839201  
-16.35135383321407  15.404488948202697  47.657954697908984  
-6.15072100897482  -9.542852613620667  0.6879644780725708  
-5.161226067361442  -13.596564582413212  2.194373911710449  
17.835642560308806  -16.268988775731216  0.42983274476212835  
-9.759324983032736  2.679167226802825  26.325821635398338  
-11.527931560625309  16.365295028094003  1.55947868538422  
1.248597669209751  7.9278125763135385  1.2079048346590162  
-12.976790186575254  18.561769799167877  2.1416628688635484  
-10.066493732344103  -16.95008763993588  1.8537659973825042  
-9.450373326802914  0.368549507870668  0.13745779155860616  
10.864108274526977  -0.8258569742030595  1.3021026495366963  
7.382376777827044  11.453072480307348  2.478843122354065  
-8.16343746399844  -17.65637028485871  0.2560895386004547  
15.95941334100472  -19.8841842622501  1.7350059661134116  
-15.08086314252406  -12.478883261677222  0.023380202703794373  
3.4300589353387245  -5.799025450502008  0.692611846889376  
-10.781943888731584  -10.430773771484617  2.307025289341922  
10.433786515828515  -3.4396282046890505  0.7973129039139117  
16.770785263220674  8.862069348471767  1.6906359410600573  
18.459577355378315  -2.273167919746612  1.0287576047814027  
2.973012119240188  -0.8155439063608263  0.20255706009353197  
6.1920829189530195  -1.5467162920086288  1.9063687482436265  
12.945566727656306  15.574948692887077  1.468816092824747  
-8.749133868249736  -15.226167305898656  2.4481546384501573  
5.247531807621137  -10.230983726040414  0.08961320774922815  
3.7289487699659993  8.24305851438372  1.0298195138740183  
-15.658200681155417  10.89853549675555  2.4991182656684954  
-12.063071789424495  14.00978202823098  1.7164386901762723  
-16.780687656289885  19.10389035120101  33.76551554989439  
-1.241083207226005  9.38155557006538  0.763963624806139  
7.588251271362623  -10.28508328311339  63.698881636661  
-10.973463668893103  15.536130715291073  1.1128236105625744  
3.034413289581348  15.656947563443659  2.376017036411438  
14.317239808396863  15.036142090869866  0.8208883559648772  
-3.4409710251552497  -14.261795313145363  2.4398390936301095  
11.583191894428055  -2.1967333887326888  2.008058401802128  
13.900274821166725  6.47478660218415  2.377609289419935  
-1.9830301123180938  18.208104556505553  0.009747687588376464  
-15.955277184097984  5.109507726646104  1.9787070000320774  
-13.43967045891658  -14.067961405185967  0.5615251241611302  
12.334985009030596  1.4808304268659889  2.487965422575938  
4.4622875342860056  3.2573055437087746  0.9621800263171507  
13.57979746237423  -13.601849273304651  2.183486475584324  
11.292771311941443  -8.558452597195796  1.7874771627624688  
